Location,AZ
Solar technology,Photovoltaic (PVWatts)

Name,Value,Unit
Run lifetime simulation,0.0,0/1
Daily average solar irradiance,4.185210352282105,kWh/m2/day
Annual AC output,3561429.591404038,kWh
Annual energy,3561429.5914040455,kWh
Capacity factor,13.55186298098952,%
Energy yield,1187.143197134682,kWh/kW
Location ID,1187.143197134682,
City,1187.143197134682,
State,1187.143197134682,
Latitude,43.09000015258789,deg
Longitude,-74.9000015258789,deg
Time zone,-5.0,hr
Site elevation,390.0,m
Inverter efficiency at rated power,96.0,%
Estimated number of rows in the system,100.0,
Time offset for interpreting time series outputs,0.5,hours
Estimated percent of total completed simulation,99.89726257324219,%
Capacity factor of the interconnection (year 1),0.0,%
Annual Energy AC pre-interconnection (year 1),0.0,kWh
Annual Energy AC (year 1),3561429.5914040455,kWh
Annual Energy loss from interconnection limit (year 1),0.0,%
Annual Energy loss from interconnection limit (year 1),0.0,kWh
Capacity factor of the curtailment (year 1),0.0,%
Annual Energy AC pre-curtailment (year 1),3561429.5914040455,kWh
Annual Energy loss from curtailment (year 1),0.0,%
Annual Energy loss from curtailment (year 1),0.0,kWh
Annual energy production as function of time,0.0,kW

Hour,System power generated (kW),Annual energy production as function of time (kW),Irradiance GHI from weather file (W/m2),Irradiance DNI from weather file (W/m2),Irradiance DHI from weather file (W/m2),Weather file ambient temperature (C),Weather file wind speed (m/s),Weather file snow depth (cm),Sun up over horizon (0/1),Shading factor for beam radiation (),Angle of incidence (deg),Plane of array irradiance (W/m2),Transmitted plane of array irradiance (W/m2),Module temperature (C),DC power loss due to snow (%),DC inverter input power (W),AC inverter output power (W),System power generated (kW),Annual energy production as function of time (kW),System power generated (kW),System power before grid interconnect (kW),System power before grid curtailment (kW)
588,339.14893456116477,339.14893456116477,147.0,0.0,147.0,-2.0,0.8999999761581421,nan,1.0,1.0,29.320080138281853,132.1379523605024,126.81783170679394,0.2730608975595601,1.0,361771.9885578233,339148.93456116476,339.14893456116477,339.14893456116477,339.14893456116477,0.0,339.14893456116477
589,321.84486848182354,321.84486848182354,139.0,0.0,139.0,-2.0,0.8999999761581421,nan,1.0,1.0,34.77446522295178,125.39198790035056,120.34385516931202,0.4105243021406295,1.0,344072.1739687781,321844.86848182353,321.84486848182354,321.84486848182354,321.84486848182354,0.0,321.84486848182354
590,126.93873202477444,126.93873202477444,62.0,0.0,62.0,-2.0,0.800000011920929,nan,1.0,1.0,44.66829040211146,52.11489600819694,50.013543295714996,-2.2650546865021397,1.0,144982.06365596398,126938.73202477444,126.93873202477444,126.93873202477444,126.93873202477444,0.0,126.93873202477444
591,65.03037806724629,65.03037806724629,35.0,0.0,35.0,-2.0,0.6000000238418579,nan,1.0,1.0,56.70852869303424,29.344483354231762,28.161199520977018,-3.7772611204146074,1.0,81849.53805347488,65030.37806724628,65.03037806724629,65.03037806724629,65.03037806724629,0.0,65.03037806724629
592,0.06196481893838011,0.06196481893838011,8.0,0.0,8.0,-4.0,0.5,nan,1.0,1.0,69.71446640073938,6.680101171247298,6.410708397992525,-7.026531185352326,1.0,15650.548484172417,61.964818938380105,0.06196481893838011,0.06196481893838011,0.06196481893838011,0.0,0.06196481893838011
593,0.0,0.0,0.0,0.0,0.0,-5.0,0.5,nan,0.0,1.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,0.0,0.0,0.0,0.0,0.0,-5.0,0.4000000059604645,nan,0.0,1.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,0.0,0.0,0.0,0.0,0.0,-6.0,0.4000000059604645,nan,0.0,1.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,0.0,0.0,0.0,0.0,0.0,-6.0,0.4000000059604645,nan,0.0,1.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,0.0,0.0,0.0,0.0,0.0,-6.0,0.4000000059604645,nan,0.0,1.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,0.0,0.0,0.0,0.0,0.0,-6.0,0.4000000059604645,nan,0.0,1.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,0.0,0.0,0.0,0.0,0.0,-7.0,0.4000000059604645,nan,0.0,1.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,0.0,0.0,0.0,0.0,0.0,-7.0,0.5,nan,0.0,1.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,0.0,0.0,0.0,0.0,0.0,-8.0,0.5,nan,0.0,1.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,0.0,0.0,0.0,0.0,0.0,-8.0,0.4000000059604645,nan,0.0,1.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,0.0,0.0,0.0,0.0,0.0,-8.0,0.5,nan,0.0,1.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,0.0,0.0,0.0,0.0,0.0,-8.0,0.5,nan,0.0,1.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,0.0,0.0,0.0,0.0,0.0,-8.0,0.4000000059604645,nan,0.0,1.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,0.0,0.0,0.0,0.0,0.0,-8.0,0.4000000059604645,nan,0.0,1.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,0.0,0.0,0.0,0.0,0.0,-7.0,0.6000000238418579,nan,1.0,1.0,74.86073102797597,0.0,0.0,-7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,7.62242498622433,7.62242498622433,10.0,0.0,10.0,-5.0,0.800000011920929,nan,1.0,1.0,61.78186730531468,8.351866145927344,8.01505663230546,-7.852782630463139,1.0,23351.367958415336,7622.4249862243305,7.62242498622433,7.62242498622433,7.62242498622433,0.0,7.62242498622433
609,47.140851043372265,47.140851043372265,27.0,0.0,27.0,-3.0,0.800000011920929,nan,1.0,1.0,49.212753287269024,22.61559921752212,21.703630306968297,-5.2375776913387995,1.0,63615.64043231526,47140.85104337226,47.140851043372265,47.140851043372265,47.140851043372265,0.0,47.140851043372265
610,71.91068043464408,71.91068043464408,38.0,0.0,38.0,-2.0,0.800000011920929,nan,1.0,1.0,38.20640228777296,31.88153285386026,30.59596540913616,-3.7724755961405094,1.0,88863.40366698084,71910.68043464408,71.91068043464408,71.91068043464408,71.91068043464408,0.0,71.91068043464408
611,360.0350856082529,360.0350856082529,154.0,2.0,153.0,-1.0,0.8999999761581421,nan,1.0,1.0,30.556833771840672,140.25659619993777,134.712394742803,1.2832659085721048,1.0,383141.10326457623,360035.0856082529,360.0350856082529,360.0350856082529,360.0350856082529,0.0,360.0350856082529
612,705.6275482436383,705.6275482436383,238.0,71.0,204.0,-1.0,0.800000011920929,nan,1.0,1.0,29.064792357448532,271.6618622423493,264.4373623587594,6.754642706755419,1.0,737569.3918644671,705627.5482436384,705.6275482436383,705.6275482436383,705.6275482436383,0.0,705.6275482436383
613,634.0677954521531,634.0677954521531,213.0,66.0,185.0,-1.0,0.800000011920929,nan,1.0,1.0,34.54001693877742,243.97366051692154,237.33230116346937,6.631006879311599,1.0,664048.8037915579,634067.7954521531,634.0677954521531,634.0677954521531,634.0677954521531,0.0,634.0677954521531
614,506.7228551467087,506.7228551467087,170.0,56.0,150.0,-1.0,0.699999988079071,nan,1.0,1.0,44.4749356190754,194.29404836963974,188.5914953986687,4.9311781540101265,1.0,533384.300085871,506722.85514670867,506.7228551467087,506.7228551467087,506.7228551467087,0.0,506.7228551467087
615,314.4822442818356,314.4822442818356,102.0,56.0,89.0,-2.0,0.5,nan,1.0,1.0,56.55144957428596,121.62306663364936,117.713493025761,1.2417044271730333,1.0,336542.3688085735,314482.2442818356,314.4822442818356,314.4822442818356,314.4822442818356,0.0,314.4822442818356
616,39.93005318258915,39.93005318258915,26.0,0.0,26.0,-4.0,0.4000000059604645,nan,1.0,1.0,69.59054529420871,23.32338733183372,22.38430298618893,-5.484803788893942,1.0,56267.22322097926,39930.053182589145,39.93005318258915,39.93005318258915,39.93005318258915,0.0,39.93005318258915
617,0.0,0.0,0.0,0.0,0.0,-5.0,0.4000000059604645,nan,0.0,1.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,0.0,0.0,0.0,0.0,0.0,-6.0,0.4000000059604645,nan,0.0,1.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,0.0,0.0,0.0,0.0,0.0,-7.0,0.5,nan,0.0,1.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,0.0,0.0,0.0,0.0,0.0,-7.0,0.5,nan,0.0,1.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,0.0,0.0,0.0,0.0,0.0,-8.0,0.5,nan,0.0,1.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,0.0,0.0,0.0,0.0,0.0,-8.0,0.5,nan,0.0,1.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,0.0,0.0,0.0,0.0,0.0,-8.0,0.5,nan,0.0,1.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,0.0,0.0,0.0,0.0,0.0,-9.0,0.5,nan,0.0,1.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,0.0,0.0,0.0,0.0,0.0,-9.0,0.699999988079071,nan,0.0,1.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,0.0,0.0,0.0,0.0,0.0,-8.0,0.800000011920929,nan,0.0,1.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,0.0,0.0,0.0,0.0,0.0,-8.0,0.8999999761581421,nan,0.0,1.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,0.0,0.0,0.0,0.0,0.0,-7.0,1.0,nan,0.0,1.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,0.0,0.0,0.0,0.0,0.0,-7.0,1.100000023841858,nan,0.0,1.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,0.0,0.0,0.0,0.0,0.0,-7.0,1.0,nan,0.0,1.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,0.0,0.0,0.0,0.0,0.0,-7.0,1.0,nan,1.0,1.0,74.8561188388257,0.0,0.0,-7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,735.4687276092999,735.4687276092999,146.0,406.0,75.0,-6.0,1.0,nan,1.0,1.0,61.72947974353066,280.5672234117019,271.30249800068304,0.9099685234369872,1.0,768248.6133682153,735468.7276092998,735.4687276092999,735.4687276092999,735.4687276092999,0.0,735.4687276092999
633,138.1829481719549,138.1829481719549,66.0,0.0,66.0,-5.0,1.0,nan,1.0,1.0,49.118766204652665,55.82145909534888,53.57096864780693,-4.161545232244464,1.0,156454.03074941575,138182.9481719549,138.1829481719549,138.1829481719549,138.1829481719549,0.0,138.1829481719549
634,205.6816687064407,205.6816687064407,94.0,0.0,94.0,-4.0,1.100000023841858,nan,1.0,1.0,38.05503235555102,80.88302484988283,77.62341648951005,-3.7146578208909204,1.0,225354.94611171877,205681.6687064407,205.6816687064407,205.6816687064407,205.6816687064407,0.0,205.6816687064407
635,644.4746753552104,644.4746753552104,220.0,52.0,196.0,-4.0,1.2000000476837158,nan,1.0,1.0,30.335502470290667,244.96375314024198,237.77969200499055,1.8715483787005383,1.0,674736.5709405402,644474.6753552103,644.4746753552104,644.4746753552104,644.4746753552104,0.0,644.4746753552104
636,734.3961700254994,734.3961700254994,246.0,70.0,212.0,-4.0,1.100000023841858,nan,1.0,1.0,28.80441293695523,280.19906599468425,272.5924085833242,4.0764122206593925,1.0,767145.7268917004,734396.1700254993,734.3961700254994,734.3961700254994,734.3961700254994,0.0,734.3961700254994
637,534.0202949166141,534.0202949166141,190.0,33.0,175.0,-4.0,1.0,nan,1.0,1.0,34.30299515561654,204.10141029308207,197.48786011378695,1.9443675220859404,1.0,561375.0420335954,534020.2949166142,534.0202949166141,534.0202949166141,534.0202949166141,0.0,534.0202949166141
638,386.41267560975933,386.41267560975933,148.0,25.0,139.0,-4.0,0.800000011920929,nan,1.0,1.0,44.28107654438229,147.52210442952486,142.53165913284,-0.18071071043073061,1.0,410136.917037021,386412.67560975935,386.41267560975933,386.41267560975933,386.41267560975933,0.0,386.41267560975933
639,222.02340327822498,222.02340327822498,89.0,12.0,86.0,-5.0,0.5,nan,1.0,1.0,56.39504229861995,86.53012025826538,83.26200168836283,-3.5712837817417267,1.0,242045.19459375067,222023.40327822499,222.02340327822498,222.02340327822498,222.02340327822498,0.0,222.02340327822498
640,35.35175489304764,35.35175489304764,24.0,0.0,24.0,-7.0,0.4000000059604645,nan,1.0,1.0,69.46765454763293,20.597770354117966,19.767626691158178,-9.002967962107903,1.0,51601.901253345015,35351.75489304764,35.35175489304764,35.35175489304764,35.35175489304764,0.0,35.35175489304764
641,0.0,0.0,0.0,0.0,0.0,-8.0,0.5,nan,0.0,1.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,0.0,0.0,0.0,0.0,0.0,-7.0,0.5,nan,0.0,1.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,0.0,0.0,0.0,0.0,0.0,-7.0,0.4000000059604645,nan,0.0,1.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,0.0,0.0,0.0,0.0,0.0,-8.0,0.4000000059604645,nan,0.0,1.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,0.0,0.0,0.0,0.0,0.0,-9.0,0.4000000059604645,nan,0.0,1.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,0.0,0.0,0.0,0.0,0.0,-10.0,0.4000000059604645,nan,0.0,1.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,0.0,0.0,0.0,0.0,0.0,-10.0,0.4000000059604645,nan,0.0,1.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,0.0,0.0,0.0,0.0,0.0,-9.0,0.5,nan,0.0,1.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,0.0,0.0,0.0,0.0,0.0,-9.0,0.4000000059604645,nan,0.0,1.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,0.0,0.0,0.0,0.0,0.0,-9.0,0.4000000059604645,nan,0.0,1.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,0.0,0.0,0.0,0.0,0.0,-8.0,0.4000000059604645,nan,0.0,1.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,0.0,0.0,0.0,0.0,0.0,-8.0,0.4000000059604645,nan,0.0,1.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,0.0,0.0,0.0,0.0,0.0,-8.0,0.4000000059604645,nan,0.0,1.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,0.0,0.0,0.0,0.0,0.0,-8.0,0.4000000059604645,nan,0.0,1.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,0.0,0.0,0.0,0.0,0.0,-7.0,0.4000000059604645,nan,1.0,1.0,74.84658220581956,0.0,0.0,-7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,282.14298693990463,282.14298693990463,80.0,74.0,67.0,-6.0,0.5,nan,1.0,1.0,61.67274825596486,108.94762475496523,104.95531935143137,-5.043618098749334,1.0,303477.30020463845,282142.98693990463,282.14298693990463,282.14298693990463,282.14298693990463,0.0,282.14298693990463
657,558.0119355900044,558.0119355900044,171.0,96.0,141.0,-4.0,0.6000000238418579,nan,1.0,1.0,49.02014995746382,210.1660993934164,204.71606152692362,1.7783292048105181,1.0,585984.2492679548,558011.9355900044,558.0119355900044,558.0119355900044,558.0119355900044,0.0,558.0119355900044
658,277.5412389013636,277.5412389013636,122.0,0.0,122.0,-3.0,0.699999988079071,nan,1.0,1.0,37.89855554879862,108.44025396261544,104.0731934061992,-0.45089351452628534,1.0,298773.39776578656,277541.2389013636,277.5412389013636,277.5412389013636,277.5412389013636,0.0,277.5412389013636
659,394.7507911760887,394.7507911760887,165.0,6.0,162.0,-3.0,0.800000011920929,nan,1.0,1.0,30.10846789141611,152.6516326359981,146.8148082060451,0.3340592002050471,1.0,418672.3802956403,394750.7911760887,394.7507911760887,394.7507911760887,394.7507911760887,0.0,394.7507911760887
660,401.3464337547845,401.3464337547845,168.0,5.0,166.0,-3.0,0.699999988079071,nan,1.0,1.0,28.539046727991742,155.5738332667541,149.57341519940235,0.8836657232431548,1.0,425424.78431823576,401346.4337547845,401.3464337547845,401.3464337547845,401.3464337547845,0.0,401.3464337547845
661,833.5819223353916,833.5819223353916,265.0,112.0,215.0,-3.0,0.6000000238418579,nan,1.0,1.0,34.063556385988065,318.7523071399309,311.35544238083884,7.112524578402258,1.0,869201.8230783764,833581.9223353916,833.5819223353916,833.5819223353916,833.5819223353916,0.0,833.5819223353916
662,484.8103296451808,484.8103296451808,165.0,52.0,146.0,-3.0,0.5,nan,1.0,1.0,44.086866825048176,185.46585562621067,179.99140275770117,3.7581895695345793,1.0,510922.4398907404,484810.3296451808,484.8103296451808,484.8103296451808,484.8103296451808,0.0,484.8103296451808
663,966.2269032828208,966.2269032828208,208.0,422.0,106.0,-3.0,0.30000001192092896,nan,1.0,1.0,56.23943142243989,370.0752113654331,362.8566597021838,10.405994052870653,1.0,1005893.5148753938,966226.9032828207,966.2269032828208,966.2269032828208,966.2269032828208,0.0,966.2269032828208
664,198.10188391805514,198.10188391805514,53.0,126.0,42.0,-5.0,0.30000001192092896,nan,1.0,1.0,69.34591097695278,88.91340480578377,83.97304305645439,-0.7700929471323548,1.0,217614.70697242237,198101.88391805513,198.10188391805514,198.10188391805514,198.10188391805514,0.0,198.10188391805514
665,0.0,0.0,0.0,0.0,0.0,-6.0,0.4000000059604645,nan,0.0,1.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,0.0,0.0,0.0,0.0,0.0,-6.0,0.4000000059604645,nan,0.0,1.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,0.0,0.0,0.0,0.0,0.0,-6.0,0.4000000059604645,nan,0.0,1.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,0.0,0.0,0.0,0.0,0.0,-6.0,0.4000000059604645,nan,0.0,1.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,0.0,0.0,0.0,0.0,0.0,-7.0,0.4000000059604645,nan,0.0,1.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,0.0,0.0,0.0,0.0,0.0,-7.0,0.6000000238418579,nan,0.0,1.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,0.0,0.0,0.0,0.0,0.0,-7.0,0.6000000238418579,nan,0.0,1.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,0.0,0.0,0.0,0.0,0.0,-7.0,0.5,nan,0.0,1.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,0.0,0.0,0.0,0.0,0.0,-8.0,0.5,nan,0.0,1.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,0.0,0.0,0.0,0.0,0.0,-8.0,0.6000000238418579,nan,0.0,1.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,0.0,0.0,0.0,0.0,0.0,-8.0,0.6000000238418579,nan,0.0,1.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,0.0,0.0,0.0,0.0,0.0,-7.0,0.800000011920929,nan,0.0,1.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,0.0,0.0,0.0,0.0,0.0,-7.0,0.8999999761581421,nan,0.0,1.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,0.0,0.0,0.0,0.0,0.0,-7.0,0.8999999761581421,nan,0.0,1.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,0.0,0.0,4.0,0.0,4.0,-6.0,0.800000011920929,nan,1.0,1.0,74.83211306607754,3.5031346426214554,3.3651039130569638,-8.37982947345779,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,104.19750686077515,104.19750686077515,50.0,0.0,50.0,-5.0,0.800000011920929,nan,1.0,1.0,61.611715354618525,43.63676556884518,41.878743196167065,-6.504457519310165,1.0,121785.30081069033,104197.50686077515,104.19750686077515,104.19750686077515,104.19750686077515,0.0,104.19750686077515
681,629.9558136748187,629.9558136748187,175.0,138.0,131.0,-5.0,0.800000011920929,nan,1.0,1.0,48.91697577063073,234.93633931550073,229.82533724538158,0.8819494985316965,1.0,659826.2381177375,629955.8136748187,629.9558136748187,629.9558136748187,629.9558136748187,0.0,629.9558136748187
682,382.58445878682903,382.58445878682903,156.0,11.0,151.0,-4.0,0.800000011920929,nan,1.0,1.0,37.7370642004614,147.18728902121046,141.7588904061393,0.01547528946332477,1.0,406218.403013599,382584.458786829,382.58445878682903,382.58445878682903,382.58445878682903,0.0,382.58445878682903
683,421.0078687328503,421.0078687328503,173.0,10.0,168.0,-4.0,0.699999988079071,nan,1.0,1.0,29.875820368075242,162.17859775349868,156.16542402144708,0.10180747599378037,1.0,445556.9547541299,421007.8687328503,421.0078687328503,421.0078687328503,421.0078687328503,0.0,421.0078687328503
684,1141.1636297784944,1141.1636297784944,325.0,227.0,215.0,-4.0,0.6000000238418579,nan,1.0,1.0,28.268800717624252,436.8256869987569,431.1904409372639,10.368817870453313,1.0,1186533.2425314186,1141163.6297784944,1141.1636297784944,1141.1636297784944,1141.1636297784944,0.0,1141.1636297784944
685,756.9052276840797,756.9052276840797,244.0,106.0,197.0,-4.0,0.4000000059604645,nan,1.0,1.0,33.82185997588499,290.6388423632315,284.09859554524684,8.048555625878976,1.0,790294.5289310444,756905.2276840797,756.9052276840797,756.9052276840797,756.9052276840797,0.0,756.9052276840797
686,263.1872547628661,263.1872547628661,115.0,0.0,115.0,-4.0,0.20000000298023224,nan,1.0,1.0,43.89246066198679,103.10120085242916,98.94992013365773,0.35092546706425765,1.0,284102.5694575392,263187.25476286607,263.1872547628661,263.1872547628661,263.1872547628661,0.0,263.1872547628661
687,128.8710771036761,128.8710771036761,61.0,0.0,61.0,-4.0,0.20000000298023224,nan,1.0,1.0,56.08474016985167,52.497258027605156,50.381612339309804,-4.351031325294002,1.0,146953.42985852278,128871.07710367609,128.8710771036761,128.8710771036761,128.8710771036761,0.0,128.8710771036761
688,20.815952205368728,20.815952205368728,17.0,0.0,17.0,-5.0,0.4000000059604645,nan,1.0,1.0,69.22542724649045,14.232913346874145,13.658968310656864,-7.63279355680254,1.0,36791.62539068063,20815.95220536873,20.815952205368728,20.815952205368728,20.815952205368728,0.0,20.815952205368728
689,0.0,0.0,0.0,0.0,0.0,-5.0,0.5,nan,0.0,1.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,0.0,0.0,0.0,0.0,0.0,-6.0,0.4000000059604645,nan,0.0,1.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,0.0,0.0,0.0,0.0,0.0,-7.0,0.4000000059604645,nan,0.0,1.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,0.0,0.0,0.0,0.0,0.0,-7.0,0.4000000059604645,nan,0.0,1.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,0.0,0.0,0.0,0.0,0.0,-7.0,0.5,nan,0.0,1.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,0.0,0.0,0.0,0.0,0.0,-8.0,0.6000000238418579,nan,0.0,1.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,0.0,0.0,0.0,0.0,0.0,-8.0,0.6000000238418579,nan,0.0,1.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,0.0,0.0,0.0,0.0,0.0,-8.0,0.6000000238418579,nan,0.0,1.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,0.0,0.0,0.0,0.0,0.0,-9.0,0.6000000238418579,nan,0.0,1.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,0.0,0.0,0.0,0.0,0.0,-9.0,0.699999988079071,nan,0.0,1.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,0.0,0.0,0.0,0.0,0.0,-10.0,0.800000011920929,nan,0.0,1.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,0.0,0.0,0.0,0.0,0.0,-10.0,0.800000011920929,nan,0.0,1.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,0.0,0.0,0.0,0.0,0.0,-11.0,0.5,nan,0.0,1.0,0.0,0.0,0.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,0.0,0.0,0.0,0.0,0.0,-11.0,0.4000000059604645,nan,0.0,1.0,0.0,0.0,0.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,0.0,0.0,4.0,0.0,4.0,-10.0,0.6000000238418579,nan,1.0,1.0,74.8127198956599,3.5031346426214554,3.3651039130569638,-13.217394456250076,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
