Location,AZ
Solar technology,Photovoltaic (PVWatts)

Name,Value,Unit
Run lifetime simulation,0.0,0/1
Daily average solar irradiance,4.184982903583552,kWh/m2/day
Annual AC output,5935456.831634246,kWh
Annual energy,5935456.831634249,kWh
Capacity factor,13.551271305101025,%
Energy yield,1187.0913663268498,kWh/kW
Location ID,1187.0913663268498,
City,1187.0913663268498,
State,1187.0913663268498,
Latitude,43.09000015258789,deg
Longitude,-74.9000015258789,deg
Time zone,-5.0,hr
Site elevation,390.0,m
Inverter efficiency at rated power,96.0,%
Estimated number of rows in the system,130.0,
Time offset for interpreting time series outputs,0.5,hours
Estimated percent of total completed simulation,99.89726257324219,%
Capacity factor of the interconnection (year 1),0.0,%
Annual Energy AC pre-interconnection (year 1),0.0,kWh
Annual Energy AC (year 1),5935456.831634249,kWh
Annual Energy loss from interconnection limit (year 1),0.0,%
Annual Energy loss from interconnection limit (year 1),0.0,kWh
Capacity factor of the curtailment (year 1),0.0,%
Annual Energy AC pre-curtailment (year 1),5935456.831634249,kWh
Annual Energy loss from curtailment (year 1),0.0,%
Annual Energy loss from curtailment (year 1),0.0,kWh
Annual energy production as function of time,0.0,kW

Hour,System power generated (kW),Annual energy production as function of time (kW),Irradiance GHI from weather file (W/m2),Irradiance DNI from weather file (W/m2),Irradiance DHI from weather file (W/m2),Weather file ambient temperature (C),Weather file wind speed (m/s),Weather file snow depth (cm),Sun up over horizon (0/1),Shading factor for beam radiation (),Angle of incidence (deg),Plane of array irradiance (W/m2),Transmitted plane of array irradiance (W/m2),Module temperature (C),DC power loss due to snow (%),DC inverter input power (W),AC inverter output power (W),System power generated (kW),Annual energy production as function of time (kW),System power generated (kW),System power before grid interconnect (kW),System power before grid curtailment (kW)
957,0.0,0.0,0.0,0.0,0.0,0.0,1.0,nan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
958,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929,nan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959,0.0,0.0,0.0,0.0,0.0,-1.0,0.6000000238418579,nan,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960,0.0,0.0,0.0,0.0,0.0,-2.0,0.5,nan,0.0,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
961,0.0,0.0,0.0,0.0,0.0,-2.0,0.4000000059604645,nan,0.0,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
962,0.0,0.0,0.0,0.0,0.0,-3.0,0.30000001192092896,nan,0.0,1.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
963,0.0,0.0,0.0,0.0,0.0,-3.0,0.5,nan,0.0,1.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964,0.0,0.0,0.0,0.0,0.0,-4.0,0.699999988079071,nan,0.0,1.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
965,0.0,0.0,0.0,0.0,0.0,-4.0,0.800000011920929,nan,0.0,1.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
966,0.0,0.0,0.0,0.0,0.0,-6.0,0.800000011920929,nan,0.0,1.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
967,0.0,0.0,10.0,0.0,10.0,-5.0,0.699999988079071,nan,1.0,1.0,74.31689427356586,8.358610137488649,8.021781768953204,-7.442330207825307,1.0,22601.67976153565,0.0,0.0,0.0,0.0,0.0,0.0
968,400.31143049903903,400.31143049903903,89.0,24.0,83.0,-3.0,0.800000011920929,nan,1.0,1.0,60.60544791942316,93.6139751138409,90.04854094736035,-2.571548119407737,1.0,434333.5895097577,400311.430499039,400.31143049903903,400.31143049903903,400.31143049903903,0.0,400.31143049903903
969,326.55416347788855,326.55416347788855,90.0,0.0,90.0,-2.0,1.0,nan,1.0,1.0,47.40916327574404,77.65742532080499,74.53022558975607,-1.5796136007165842,1.0,358999.22928376857,326554.16347788856,326.55416347788855,326.55416347788855,326.55416347788855,0.0,326.55416347788855
970,1184.904297780482,1184.904297780482,241.0,82.0,203.0,-2.0,1.100000023841858,nan,1.0,1.0,35.521415644188636,271.5879101319825,264.5343919085018,4.841274075094873,1.0,1238388.0146482566,1184904.297780482,1184.904297780482,1184.904297780482,1184.904297780482,0.0,1184.904297780482
971,1417.6130364138978,1417.6130364138978,289.0,99.0,237.0,-1.0,1.100000023841858,nan,1.0,1.0,26.782230776238993,329.3350339179783,321.3901951141285,8.738224802280058,1.0,1477821.0189061682,1417613.0364138978,1417.6130364138978,1417.6130364138978,1417.6130364138978,0.0,1417.6130364138978
972,1348.0079676329701,1348.0079676329701,281.0,79.0,239.0,-1.0,1.100000023841858,nan,1.0,1.0,24.793370603593555,314.18942576266255,305.8752395428317,8.557690850838696,1.0,1406158.6733799097,1348007.96763297,1348.0079676329701,1348.0079676329701,1348.0079676329701,0.0,1348.0079676329701
973,1770.3375542125984,1770.3375542125984,323.0,195.0,225.0,-1.0,1.0,nan,1.0,1.0,30.88931903272795,410.7271005024791,404.1188041091246,11.851382813042562,1.0,1841577.1203507043,1770337.5542125984,1770.3375542125984,1770.3375542125984,1770.3375542125984,0.0,1770.3375542125984
974,1815.087863979993,1815.087863979993,294.0,301.0,168.0,-1.0,1.0,nan,1.0,1.0,41.65787529895704,417.28638694267875,412.83889967510925,12.571932758561843,1.0,1887799.6753970475,1815087.863979993,1815.087863979993,1815.087863979993,1815.087863979993,0.0,1815.087863979993
975,1435.598741236686,1435.598741236686,204.0,341.0,103.0,-1.0,1.100000023841858,nan,1.0,1.0,54.38276517643078,327.7338737137795,322.0294521645215,9.450201729081186,1.0,1496344.711849427,1435598.741236686,1435.598741236686,1435.598741236686,1435.598741236686,0.0,1435.598741236686
976,604.1270767344043,604.1270767344043,93.0,172.0,69.0,-1.0,1.100000023841858,nan,1.0,1.0,67.94104731448303,147.04540968010969,139.1030912340498,3.0986491347517244,1.0,642731.8169878494,604127.0767344043,604.1270767344043,604.1270767344043,604.1270767344043,0.0,604.1270767344043
977,0.0,0.0,0.0,0.0,0.0,-1.0,1.2000000476837158,nan,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
978,0.0,0.0,0.0,0.0,0.0,-1.0,1.2000000476837158,nan,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
979,0.0,0.0,0.0,0.0,0.0,-1.0,1.2000000476837158,nan,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980,0.0,0.0,0.0,0.0,0.0,-1.0,1.2000000476837158,nan,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
981,0.0,0.0,0.0,0.0,0.0,0.0,1.2999999523162842,nan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
982,0.0,0.0,0.0,0.0,0.0,0.0,1.399999976158142,nan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983,0.0,0.0,0.0,0.0,0.0,0.0,1.5,nan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
984,0.0,0.0,0.0,0.0,0.0,0.0,1.600000023841858,nan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
985,0.0,0.0,0.0,0.0,0.0,0.0,1.600000023841858,nan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986,0.0,0.0,0.0,0.0,0.0,0.0,1.5,nan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
987,0.0,0.0,0.0,0.0,0.0,0.0,1.2999999523162842,nan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
988,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000476837158,nan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
989,0.0,0.0,0.0,0.0,0.0,0.0,1.0,nan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
990,0.0,0.0,0.0,0.0,0.0,0.0,1.0,nan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991,9.971579407665796,9.971579407665796,14.0,0.0,14.0,0.0,0.8999999761581421,nan,1.0,1.0,74.24420787679917,11.719846439199854,11.247585672036017,-1.5792077150800878,1.0,36135.65047960828,9971.579407665797,9.971579407665796,9.971579407665796,9.971579407665796,0.0,9.971579407665796
992,287.1883198171798,287.1883198171798,77.0,0.0,77.0,0.0,0.8999999761581421,nan,1.0,1.0,60.49509524573552,69.33915372853899,66.54943751140556,-0.39658908703347606,1.0,318809.2891503439,287188.31981717976,287.1883198171798,287.1883198171798,287.1883198171798,0.0,287.1883198171798
993,187.22241662089635,187.22241662089635,56.0,0.0,56.0,0.0,1.100000023841858,nan,1.0,1.0,47.25579672937105,47.037517874902356,45.142244074671986,-0.7785381931829534,1.0,216805.72742680312,187222.41662089634,187.22241662089635,187.22241662089635,187.22241662089635,0.0,187.22241662089635
994,1189.5726511567793,1189.5726511567793,252.0,52.0,227.0,0.0,1.600000023841858,nan,1.0,1.0,35.30573120984354,275.46622637693974,266.86139980893927,6.157922965899957,1.0,1243186.9554439522,1189572.6511567794,1189.5726511567793,1189.5726511567793,1189.5726511567793,0.0,1189.5726511567793
995,455.5615218719778,455.5615218719778,125.0,0.0,125.0,-1.0,2.0,nan,1.0,1.0,26.487206864567444,108.29691772024417,103.93627218173208,0.9146541366887959,1.0,490793.30835615273,455561.5218719778,455.5615218719778,455.5615218719778,455.5615218719778,0.0,455.5615218719778
996,957.1711356651152,957.1711356651152,228.0,27.0,213.0,-3.0,2.0999999046325684,nan,1.0,1.0,24.471460757764262,220.67195923762685,213.27277610421118,1.418928157424034,1.0,1004497.8733979306,957171.1356651152,957.1711356651152,957.1711356651152,957.1711356651152,0.0,957.1711356651152
997,503.5910448991791,503.5910448991791,134.0,0.0,134.0,-5.0,2.0999999046325684,nan,1.0,1.0,30.633974092641967,117.31331635746618,112.59067241603191,-3.068826445474201,1.0,539894.0675541088,503591.0448991791,503.5910448991791,503.5910448991791,503.5910448991791,0.0,503.5910448991791
998,1923.258173991041,1923.258173991041,302.0,317.0,168.0,-6.0,2.0,nan,1.0,1.0,41.474343701017794,429.4412974580978,425.2232441878088,4.459964203783102,1.0,1999596.538223836,1923258.173991041,1923.258173991041,1923.258173991041,1923.258173991041,0.0,1923.258173991041
999,380.73561495569476,380.73561495569476,99.0,0.0,99.0,-6.0,1.7999999523162842,nan,1.0,1.0,54.24963005082631,88.7650651174335,85.19346776893714,-3.887577188976252,1.0,414334.9971881942,380735.61495569476,380.73561495569476,380.73561495569476,380.73561495569476,0.0,380.73561495569476
1000,788.6594607050679,788.6594607050679,108.0,268.0,69.0,-7.0,1.600000023841858,nan,1.0,1.0,67.84458307397507,186.43396833937538,175.76491310303052,-3.296505847135734,1.0,831698.6871221835,788659.4607050678,788.6594607050679,788.6594607050679,788.6594607050679,0.0,788.6594607050679
1001,0.0,0.0,0.0,0.0,0.0,-7.0,1.5,nan,0.0,1.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002,0.0,0.0,0.0,0.0,0.0,-8.0,1.5,nan,0.0,1.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003,0.0,0.0,0.0,0.0,0.0,-8.0,1.5,nan,0.0,1.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,0.0,0.0,0.0,0.0,0.0,-8.0,1.7000000476837158,nan,0.0,1.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,0.0,0.0,0.0,0.0,0.0,-9.0,1.7000000476837158,nan,0.0,1.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006,0.0,0.0,0.0,0.0,0.0,-10.0,1.399999976158142,nan,0.0,1.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,0.0,0.0,0.0,0.0,0.0,-12.0,1.0,nan,0.0,1.0,0.0,0.0,0.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,0.0,0.0,0.0,0.0,0.0,-14.0,0.800000011920929,nan,0.0,1.0,0.0,0.0,0.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1009,0.0,0.0,0.0,0.0,0.0,-17.0,0.6000000238418579,nan,0.0,1.0,0.0,0.0,0.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010,0.0,0.0,0.0,0.0,0.0,-18.0,0.6000000238418579,nan,0.0,1.0,0.0,0.0,0.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,0.0,0.0,0.0,0.0,0.0,-19.0,0.6000000238418579,nan,0.0,1.0,0.0,0.0,0.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1012,0.0,0.0,0.0,0.0,0.0,-20.0,0.6000000238418579,nan,0.0,1.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1013,0.0,0.0,0.0,0.0,0.0,-21.0,0.6000000238418579,nan,0.0,1.0,0.0,0.0,0.0,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,0.0,0.0,0.0,0.0,0.0,-21.0,0.699999988079071,nan,0.0,1.0,0.0,0.0,0.0,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1015,341.3363126495102,341.3363126495102,55.0,454.0,24.0,-20.0,0.699999988079071,nan,1.0,1.0,74.16749541223201,114.34576548547645,100.01013249892618,-17.09112340991817,1.0,374094.00022413844,341336.3126495102,341.3363126495102,341.3363126495102,341.3363126495102,0.0,341.3363126495102
1016,2095.5810653298763,2095.5810653298763,239.0,789.0,54.0,-17.0,0.699999988079071,nan,1.0,1.0,60.38137941250634,463.98175251482263,452.1844013731339,-1.848770882453664,1.0,2177895.547107574,2095581.0653298763,2095.5810653298763,2095.5810653298763,2095.5810653298763,0.0,2095.5810653298763
1017,3202.0102644708995,3202.0102644708995,414.0,914.0,73.0,-14.0,0.800000011920929,nan,1.0,1.0,47.09917642255962,722.4815983718889,722.4815983718889,11.208264970328116,1.0,3328578.570975622,3202010.2644708995,3202.0102644708995,3202.0102644708995,3202.0102644708995,0.0,3202.0102644708995
1018,3884.7843393432927,3884.7843393432927,547.0,969.0,87.0,-12.0,0.800000011920929,nan,1.0,1.0,35.08661517157452,912.9232755425572,912.9232755425572,20.273981401555886,1.0,4043822.2329211864,3884784.3393432926,3884.7843393432927,3884.7843393432927,3884.7843393432927,0.0,3884.7843393432927
1019,4166.666666666667,4166.666666666667,625.0,993.0,94.0,-10.0,0.699999988079071,nan,1.0,1.0,26.188019450724294,1021.3154582688652,1021.3154582688652,26.97196509133778,1.0,4394189.083517629,4166666.666666667,4166.666666666667,4166.666666666667,4166.666666666667,0.0,4166.666666666667
1020,4166.666666666667,4166.666666666667,639.0,997.0,95.0,-9.0,0.6000000238418579,nan,1.0,1.0,24.146346652577964,1041.583634588171,1041.583634588171,29.784141234478398,1.0,4430610.782435305,4166666.666666667,4166.666666666667,4166.666666666667,4166.666666666667,0.0,4166.666666666667
1021,3995.2159601018757,3995.2159601018757,589.0,981.0,90.0,-9.0,0.5,nan,1.0,1.0,30.378815836916175,970.9720808596402,970.9720808596402,28.624103587838874,1.0,4159881.2596053937,3995215.9601018755,3995.2159601018757,3995.2159601018757,3995.2159601018757,0.0,3995.2159601018757
1022,2477.540597172825,2477.540597172825,361.0,554.0,125.0,-9.0,0.30000001192092896,nan,1.0,1.0,41.29269817905176,573.4007310388575,573.2435854712872,17.49815811887214,1.0,2573976.5639997553,2477540.597172825,2477.540597172825,2477.540597172825,2477.540597172825,0.0,2477.540597172825
1023,1339.5405935304502,1339.5405935304502,202.0,298.0,112.0,-9.0,0.20000000298023224,nan,1.0,1.0,54.118890188158865,302.70046277245865,297.2075691143637,6.044201928985274,1.0,1397443.7154874322,1339540.5935304502,1339.5405935304502,1339.5405935304502,1339.5405935304502,0.0,1339.5405935304502
1024,1265.361651646424,1265.361651646424,137.0,662.0,39.0,-10.0,0.30000001192092896,nan,1.0,1.0,67.75050669782587,304.0040319395511,283.90859893612947,2.2433422601690154,1.0,1321120.6386320894,1265361.6516464239,1265.361651646424,1265.361651646424,1265.361651646424,0.0,1265.361651646424
1025,0.0,0.0,0.0,0.0,0.0,-11.0,0.30000001192092896,nan,0.0,1.0,0.0,0.0,0.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,0.0,0.0,0.0,0.0,0.0,-13.0,0.4000000059604645,nan,0.0,1.0,0.0,0.0,0.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1027,0.0,0.0,0.0,0.0,0.0,-14.0,0.800000011920929,nan,0.0,1.0,0.0,0.0,0.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1028,0.0,0.0,0.0,0.0,0.0,-16.0,1.100000023841858,nan,0.0,1.0,0.0,0.0,0.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1029,0.0,0.0,0.0,0.0,0.0,-17.0,1.2999999523162842,nan,0.0,1.0,0.0,0.0,0.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030,0.0,0.0,0.0,0.0,0.0,-18.0,1.399999976158142,nan,0.0,1.0,0.0,0.0,0.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1031,0.0,0.0,0.0,0.0,0.0,-19.0,1.2999999523162842,nan,0.0,1.0,0.0,0.0,0.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1032,0.0,0.0,0.0,0.0,0.0,-20.0,1.2000000476837158,nan,0.0,1.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033,0.0,0.0,0.0,0.0,0.0,-19.0,1.0,nan,0.0,1.0,0.0,0.0,0.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1034,0.0,0.0,0.0,0.0,0.0,-18.0,1.0,nan,0.0,1.0,0.0,0.0,0.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1035,0.0,0.0,0.0,0.0,0.0,-17.0,0.8999999761581421,nan,0.0,1.0,0.0,0.0,0.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1036,0.0,0.0,0.0,0.0,0.0,-16.0,0.800000011920929,nan,0.0,1.0,0.0,0.0,0.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1037,0.0,0.0,0.0,0.0,0.0,-15.0,0.699999988079071,nan,0.0,1.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1038,0.0,0.0,0.0,0.0,0.0,-13.0,0.800000011920929,nan,0.0,1.0,0.0,0.0,0.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1039,40.6898435499507,40.6898435499507,21.0,0.0,21.0,-12.0,1.0,nan,1.0,1.0,74.08685757766635,17.775169831364934,17.05907951083905,-12.301320207624144,1.0,67428.76660076476,40689.8435499507,40.6898435499507,40.6898435499507,40.6898435499507,0.0,40.6898435499507
1040,728.9679222196581,728.9679222196581,123.0,127.0,93.0,-10.0,1.0,nan,1.0,1.0,60.26439286724757,162.55683559976296,157.1687539375042,-7.037016659468065,1.0,770542.9441276089,728967.9222196582,728.9679222196581,728.9679222196581,728.9679222196581,0.0,728.9679222196581
1041,1394.8785719264167,1394.8785719264167,236.0,209.0,157.0,-8.0,1.0,nan,1.0,1.0,46.939419967418054,310.02425289255405,304.7171489957489,0.9081313072508692,1.0,1454410.2808242822,1394878.5719264166,1394.8785719264167,1394.8785719264167,1394.8785719264167,0.0,1394.8785719264167
1042,2416.393456450446,2416.393456450446,376.0,403.0,182.0,-6.0,1.0,nan,1.0,1.0,34.86420616586171,552.5197189149931,549.5088916378775,11.538578725015213,1.0,2510487.3277245946,2416393.456450446,2416.393456450446,2416.393456450446,2416.393456450446,0.0,2416.393456450446
1043,2227.791977276251,2227.791977276251,385.0,270.0,239.0,-5.0,1.100000023841858,nan,1.0,1.0,25.88478979782524,516.3129261079123,510.1332931604339,12.196741186992881,1.0,2314857.615486581,2227791.977276251,2227.791977276251,2227.791977276251,2227.791977276251,0.0,2227.791977276251
1044,1757.2749887639973,1757.2749887639973,335.0,143.0,256.0,-4.0,1.2000000476837158,nan,1.0,1.0,23.818167110707773,407.562082885934,399.0657875622914,9.258369571106812,1.0,1828087.9015168766,1757274.9887639973,1757.2749887639973,1757.2749887639973,1757.2749887639973,0.0,1757.2749887639973
1045,2601.090338262771,2601.090338262771,412.0,420.0,196.0,-4.0,1.2000000476837158,nan,1.0,1.0,30.124040381480057,602.2948639077237,599.6226633196861,14.673074262219757,1.0,2702353.674103989,2601090.3382627713,2601.090338262771,2601.090338262771,2601.090338262771,0.0,2601.090338262771
1046,1773.4676551509824,1773.4676551509824,294.0,267.0,179.0,-4.0,1.2000000476837158,nan,1.0,1.0,41.11308226868453,404.78666043863547,399.6134197771427,9.592924844409538,1.0,1844809.6651186699,1773467.6551509823,1773.4676551509824,1773.4676551509824,1773.4676551509824,0.0,1773.4676551509824
1047,455.77168250187856,455.77168250187856,114.0,9.0,111.0,-4.0,1.2000000476837158,nan,1.0,1.0,53.99063263259324,106.03569646674262,101.97366605276424,-0.926659715009805,1.0,491008.1164306332,455771.68250187853,455.77168250187856,455.77168250187856,455.77168250187856,0.0,455.77168250187856
1048,205.71699167900235,205.71699167900235,55.0,6.0,54.0,-4.0,1.2000000476837158,nan,1.0,1.0,67.6588702604697,51.572258609917874,49.42779120034913,-4.424176183669886,1.0,235671.33671443912,205716.99167900236,205.71699167900235,205.71699167900235,205.71699167900235,0.0,205.71699167900235
1049,0.0,0.0,0.0,0.0,0.0,-4.0,1.2000000476837158,nan,0.0,1.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,0.0,0.0,0.0,0.0,0.0,-4.0,1.2000000476837158,nan,0.0,1.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,0.0,0.0,0.0,0.0,0.0,-3.0,1.100000023841858,nan,0.0,1.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052,0.0,0.0,0.0,0.0,0.0,-3.0,1.100000023841858,nan,0.0,1.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1053,0.0,0.0,0.0,0.0,0.0,-3.0,1.0,nan,0.0,1.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,0.0,0.0,0.0,0.0,0.0,-3.0,0.8999999761581421,nan,0.0,1.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,0.0,0.0,0.0,0.0,0.0,-3.0,0.8999999761581421,nan,0.0,1.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056,0.0,0.0,0.0,0.0,0.0,-2.0,0.8999999761581421,nan,0.0,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1057,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,nan,0.0,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1058,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,nan,0.0,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1059,0.0,0.0,0.0,0.0,0.0,-2.0,0.8999999761581421,nan,0.0,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060,0.0,0.0,0.0,0.0,0.0,-2.0,1.100000023841858,nan,0.0,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1061,0.0,0.0,0.0,0.0,0.0,-2.0,1.2000000476837158,nan,0.0,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1062,0.0,0.0,0.0,0.0,0.0,-1.0,1.2000000476837158,nan,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1063,9.431129637915673,9.431129637915673,11.0,0.0,11.0,-1.0,1.2999999523162842,nan,1.0,1.0,74.00239687047072,9.193434239148646,8.82296389023442,-3.0926061759695926,1.0,35585.15330027476,9431.129637915672,9.431129637915673,9.431129637915673,9.431129637915673,0.0,9.431129637915673
1064,138.64433526470103,138.64433526470103,43.0,0.0,43.0,-1.0,1.2000000476837158,nan,1.0,1.0,60.1442308723229,36.080212634518205,34.626405716516686,-2.473840097259881,1.0,167265.9357436855,138644.33526470102,138.64433526470103,138.64433526470103,138.64433526470103,0.0,138.64433526470103
1065,322.36494558276644,322.36494558276644,90.0,0.0,90.0,0.0,1.0,nan,1.0,1.0,46.77664764831089,77.23450543137322,74.12396961617138,0.05620923147847634,1.0,354721.7299125517,322364.94558276644,322.36494558276644,322.36494558276644,322.36494558276644,0.0,322.36494558276644
1066,249.5647890414228,249.5647890414228,73.0,0.0,73.0,0.0,0.6000000238418579,nan,1.0,1.0,34.63864583385125,61.42239755600451,58.947610615428424,-0.2647212416624143,1.0,280409.59160415194,249564.7890414228,249.5647890414228,249.5647890414228,249.5647890414228,0.0,249.5647890414228
1067,1822.1136219821406,1822.1136219821406,346.0,171.0,253.0,0.0,0.6000000238418579,nan,1.0,1.0,25.57764124745202,427.2006060023443,419.2913921671995,13.220386940811466,1.0,1895058.065387573,1822113.6219821405,1822.1136219821406,1822.1136219821406,1822.1136219821406,0.0,1822.1136219821406
1068,775.3875869643084,775.3875869643084,198.0,11.0,192.0,0.0,1.0,nan,1.0,1.0,23.487063408472075,183.43318777718414,176.66015214546445,6.030145712983483,1.0,818098.7970344789,775387.5869643084,775.3875869643084,775.3875869643084,775.3875869643084,0.0,775.3875869643084
1069,1375.9447333844103,1375.9447333844103,284.0,96.0,234.0,0.0,1.2999999523162842,nan,1.0,1.0,29.869845794762764,319.61276828182554,311.7077139826231,8.550902210787058,1.0,1434916.4267591937,1375944.7333844102,1375.9447333844103,1375.9447333844103,1375.9447333844103,0.0,1375.9447333844103
